Wall time,Step,Value
1772549768.6109824,8531,0.3146996796131134
1772549769.085584,8538,0.3070550858974457
1772549769.421978,8543,0.2755022346973419
1772549772.589508,8590,0.37194496393203735
1772549773.8711488,8609,0.14448541402816772
1772549775.4815142,8633,0.21362924575805664
1772549775.547807,8634,0.23498426377773285
1772549775.750537,8637,0.21589429676532745
1772549776.2888176,8645,0.39232394099235535
1772549777.2991114,8660,0.420591801404953
1772549777.5020273,8663,0.2674308121204376
1772549777.7046769,8666,0.3999618589878082
1772549778.3622556,8676,0.37855765223503113
1772549778.7104025,8681,0.3029099106788635
1772549778.847318,8683,0.26686716079711914
1772549778.986498,8685,0.20789791643619537
1772549779.5924196,8694,0.33559009432792664
1772549779.9316456,8699,0.25491827726364136
1772549781.43656,8721,0.2875709533691406
1772549781.77864,8726,0.2054588347673416
1772549785.3348074,8778,0.23144274950027466
1772549785.8178015,8785,0.43306392431259155
1772549786.4845502,8795,0.3647109568119049
1772549786.5495067,8796,0.23442049324512482
1772549786.8291888,8800,0.3660126030445099
1772549786.9629917,8802,0.32980310916900635
1772549787.2317917,8806,0.41357144713401794
1772549787.439863,8809,0.3389592468738556
1772549788.0368545,8818,0.29820936918258667
1772549788.9994807,8832,0.23127952218055725
1772549789.483461,8839,0.33070069551467896
1772549789.8984942,8845,0.3087707757949829
1772549792.0088658,8876,0.40309759974479675
1772549792.4267144,8882,0.46736660599708557
1772549793.0415282,8891,0.3304561674594879
1772549794.3863904,8911,0.3732796609401703
1772549795.5956118,8929,0.27121502161026
1772549796.1323621,8937,0.303831547498703
1772549796.535748,8943,0.30607175827026367
1772549797.7564173,8961,0.3548606038093567
1772549797.8222325,8962,0.4503246247768402
1772549798.02123,8965,0.37614262104034424
1772549799.9038901,8993,0.20740729570388794
1772549800.1696746,8997,0.3162255585193634
1772549801.1059058,9011,0.4402385354042053
1772549802.9939635,9039,0.32681480050086975
1772549804.3411548,9059,0.23971237242221832
1772549805.368786,9074,0.22599177062511444
1772549806.5809143,9092,0.5481160879135132
1772549808.9038014,9126,0.3098486661911011
1772549809.929908,9141,0.3340372145175934
1772549810.1254907,9144,0.29914820194244385
1772549810.1928592,9145,0.2702735960483551
1772549810.3999076,9148,0.3500065207481384
1772549811.0113778,9157,0.2735508978366852
1772549811.2882998,9161,0.3459750711917877
1772549811.5530977,9165,0.4584270417690277
1772549812.3738308,9177,0.31758856773376465
1772549812.9216824,9185,0.27024826407432556
1772549814.5707645,9209,0.3618059456348419
1772549814.708649,9211,0.31624293327331543
1772549815.7375755,9226,0.3366239070892334
1772549815.808323,9227,0.4168267548084259
1772549816.2087295,9233,0.2705930173397064
1772549818.1215084,9261,0.22364655137062073
1772549818.3304949,9264,0.34644967317581177
1772549818.8040302,9271,0.33520033955574036
1772549819.8355148,9286,0.2760905623435974
1772549820.5792365,9297,0.3774382472038269
1772549822.2846203,9323,0.40049803256988525
1772549822.531957,9327,0.36255836486816406
1772549823.3354988,9340,0.30241745710372925
1772549823.7660966,9347,0.26686277985572815
1772549824.9400704,9366,0.33868902921676636
1772549825.0020964,9367,0.35912349820137024
1772549825.4344385,9374,0.271849662065506
1772549825.6194797,9377,0.3941488265991211
1772549825.806956,9380,0.3415127694606781
1772549826.3753815,9389,0.3207933306694031
1772549826.5047424,9391,0.3038213849067688
1772549828.1228306,9415,0.4095766544342041
1772549828.2592754,9417,0.37503817677497864
1772549828.655208,9423,0.17565034329891205
1772549829.3316216,9433,0.32451438903808594
1772549830.2045355,9446,0.3789626955986023
1772549830.6144292,9452,0.4332960546016693
1772549830.825155,9455,0.4308509826660156
1772549831.5753572,9466,0.35758668184280396
1772549831.9217043,9471,0.2650909125804901
1772549834.0357244,9503,0.33663126826286316
1772549834.4342852,9509,0.16753573715686798
1772549834.832863,9515,0.28030088543891907
1772549838.0073524,9563,0.4467584192752838
1772549840.0657024,9594,0.29061007499694824
1772549840.3969474,9599,0.29583805799484253
1772549840.5968838,9602,0.393254816532135
1772549841.19095,9611,0.2686662971973419
1772549843.078207,9640,0.4447282552719116
1772549843.5340662,9647,0.2851293087005615
1772549844.5220687,9662,0.44372573494911194
1772549845.778188,9681,0.23589326441287994
1772549846.2411969,9688,0.4316402077674866
1772549846.374477,9690,0.38051193952560425
1772549846.8866103,9698,0.37811043858528137
1772549849.614964,9742,0.3593427240848541
1772549849.9920218,9748,0.2924853265285492
1772549850.3012884,9753,0.40173712372779846
1772549850.4869645,9756,0.4080685079097748
1772549851.2914488,9769,0.3348864018917084
1772549851.7243109,9776,0.22328254580497742
1772549854.1407433,9815,0.3042692244052887
1772549854.3266966,9818,0.28041353821754456
1772549856.2470193,9849,0.42436057329177856
1772549857.4494565,9868,0.3148603141307831
1772549858.0450902,9877,0.28296202421188354
1772549858.579277,9885,0.29460516571998596
1772549861.1364264,9924,0.3282800316810608
1772549861.2028615,9925,0.34251517057418823
1772549861.60054,9931,0.40111565589904785
1772549863.7847142,9964,0.2593139111995697
1772549864.4470618,9974,0.4497438371181488
1772549865.572557,9991,0.3897838592529297
1772549867.081445,10014,0.38958504796028137
1772549867.7315738,10024,0.36098164319992065
1772549868.061336,10029,0.25946786999702454
1772549868.3965046,10034,0.3529675304889679
1772549869.186903,10046,0.33615028858184814
1772549869.713005,10054,0.371338427066803
1772549870.043119,10059,0.30666613578796387
1772549871.8595748,10087,0.2536543011665344
1772549872.0582788,10090,0.2904120683670044
1772549872.2584693,10093,0.28329697251319885
1772549873.1169224,10106,0.3011503517627716
1772549873.8843122,10118,0.365153431892395
1772549874.9973204,10136,0.3205363154411316
1772549877.7189555,10180,0.38407301902770996
1772549878.347181,10190,0.21629543602466583
1772549878.781593,10197,0.42271026968955994
1772549879.0906222,10202,0.3169766962528229
1772549879.8940437,10215,0.31807640194892883
1772549880.0807695,10218,0.31297457218170166
1772549880.512592,10225,0.4229479730129242
1772549880.5750418,10226,0.2545537054538727
1772549881.317369,10238,0.3862173557281494
1772549881.6901453,10244,0.19497515261173248
1772549883.235494,10269,0.29668542742729187
1772549883.6708663,10276,0.3503422439098358
1772549884.046688,10282,0.24922014772891998
1772549884.8421981,10294,0.2203005999326706
1772549888.339951,10347,0.3957872688770294
1772549889.833881,10370,0.3659241795539856
1772549890.1000233,10374,0.3273918032646179
1772549890.5647786,10381,0.379983127117157
1772549891.5106173,10395,0.34606415033340454
1772549894.5860424,10440,0.2778379023075104
1772549895.2019863,10449,0.37879982590675354
1772549896.0827315,10462,0.19497361779212952
1772549898.405861,10496,0.4528905153274536
1772549898.7505252,10501,0.37662896513938904
1772549899.2276602,10508,0.2975602149963379
1772549899.2968469,10509,0.3022977113723755
1772549900.5175564,10527,0.28353244066238403
1772549900.9186022,10533,0.497895210981369
1772549901.1881354,10537,0.37007975578308105
1772549901.2537093,10538,0.3031037449836731
1772549903.2075984,10567,0.2761085331439972
1772549903.541152,10572,0.3861357867717743
1772549903.6742125,10574,0.41246527433395386
1772549904.8194335,10591,0.23935265839099884
1772549905.224893,10597,0.28915029764175415
1772549905.2910464,10598,0.3455882966518402
1772549905.6969142,10604,0.3484516441822052
1772549905.8294358,10606,0.3651134967803955
1772549907.5936007,10632,0.288753479719162
1772549908.3336616,10643,0.23380914330482483
1772549908.745822,10649,0.29677852988243103
1772549909.8380194,10665,0.267210990190506
1772549910.6497886,10677,0.3111124038696289
1772549910.9196577,10681,0.42553073167800903
1772549912.0194108,10697,0.28278613090515137
1772549912.084105,10698,0.29228532314300537
1772549912.1513886,10699,0.31723496317863464
1772549912.9724057,10711,0.29536354541778564
1772549914.2131958,10729,0.19093787670135498
1772549916.1458054,10757,0.3055867552757263
1772549916.90188,10768,0.26480546593666077
1772549918.4284558,10790,0.3405833840370178
1772549919.2766578,10803,0.4309851825237274
1772549919.3420713,10804,0.29828888177871704
1772549919.85983,10812,0.32543522119522095
1772549923.483386,10867,0.4305202066898346
1772549924.3399224,10880,0.23036663234233856
1772549924.47413,10882,0.44011202454566956
1772549925.3381567,10895,0.29476356506347656
1772549926.06479,10906,0.2304690033197403
1772549926.7038012,10916,0.36504897475242615
1772549927.011227,10921,0.35802406072616577
1772549927.567995,10930,0.35743892192840576
1772549927.6294334,10931,0.33111125230789185
1772549927.8151433,10934,0.23568229377269745
1772549927.9392369,10936,0.28304168581962585
1772549928.1878927,10940,0.3719192147254944
1772549929.488885,10961,0.2663649916648865
1772549929.611913,10963,0.370111346244812
1772549930.2896903,10974,0.3803168833255768
1772549930.4141119,10976,0.3830186724662781
1772549931.0959342,10987,0.15836423635482788
1772549931.8381076,10999,0.3654772639274597
1772549931.9001193,11000,0.3994142413139343
1772549933.3219664,11023,0.30607280135154724
1772549933.6931965,11029,0.3280416429042816
1772549934.5657237,11043,0.40055716037750244
1772549935.0605388,11051,0.3699187934398651
1772549937.1334283,11084,0.31282633543014526
1772549939.2325253,11116,0.23832380771636963
1772549939.4312193,11119,0.29991376399993896
1772549942.341239,11163,0.2975374162197113
1772549942.5317612,11166,0.4007340371608734
1772549942.7243247,11169,0.3724570870399475
1772549943.8476748,11186,0.3652622103691101
1772549945.3732207,11209,0.30076876282691956
1772549946.2977967,11223,0.37617558240890503
1772549946.695342,11229,0.3443702459335327
1772549947.0907009,11235,0.33893704414367676
1772549947.2876434,11238,0.34183648228645325
1772549947.8685145,11247,0.25241485238075256
1772549948.5244951,11257,0.31686273217201233
1772549948.6591344,11259,0.4331480860710144
1772549950.7077115,11290,0.22786004841327667
1772549950.8402562,11292,0.3332168459892273
1772549951.1108334,11296,0.32089492678642273
1772549952.4986794,11317,0.3602546751499176
1772549952.6919785,11320,0.3170502483844757
1772549952.9485905,11324,0.3611338138580322
1772549953.267866,11329,0.3148000240325928
1772549953.9475684,11340,0.3488536775112152
1772549954.5031512,11349,0.3364124596118927
1772549954.8751955,11355,0.26538118720054626
1772549957.0969632,11391,0.3177642524242401
1772549957.1587558,11392,0.44375312328338623
1772549957.4666727,11397,0.4206595718860626
1772549958.5166814,11414,0.332468181848526
1772549959.445864,11429,0.3786848187446594
1772549960.3088658,11443,0.3105337619781494
1772549960.4331386,11445,0.3035401701927185
1772549960.7417827,11450,0.27147719264030457
1772549961.8549826,11468,0.25826382637023926
1772549962.9155438,11485,0.3504267930984497
1772549963.288713,11491,0.19075731933116913
1772549963.867632,11500,0.18768426775932312
1772549965.8362575,11530,0.3677460551261902
1772549966.2291138,11536,0.3245930075645447
1772549966.3612664,11538,0.3412366807460785
1772549966.4934914,11540,0.31574520468711853
1772549966.5591235,11541,0.33537742495536804
1772549967.0907476,11549,0.21952690184116364
1772549967.9561262,11562,0.3381272256374359
1772549970.3864272,11599,0.427251398563385
1772549970.9851289,11608,0.3342079818248749
1772549971.2524889,11612,0.3666072487831116
1772549971.3852336,11614,0.2627795934677124
1772549972.376043,11629,0.224574014544487
1772549973.1700587,11641,0.379783034324646
1772549973.6215696,11648,0.2808576822280884
1772549973.8808243,11652,0.3037009537220001
1772549975.9017344,11683,0.2290453165769577
1772549977.5573916,11708,0.375580757856369
1772549977.7490342,11711,0.47941407561302185
1772549978.2580214,11719,0.24355827271938324
1772549979.2732742,11735,0.3635846972465515
1772549979.8429902,11744,0.3737441599369049
1772549981.2117043,11767,0.33829838037490845
1772549981.6898913,11775,0.34436851739883423
1772549981.8087194,11777,0.3111425042152405
1772549982.0473459,11781,0.5441778302192688
1772549982.4059987,11787,0.3127589821815491
1772549982.5249891,11789,0.28213053941726685
1772549982.5848687,11790,0.3546118140220642
1772549983.6729076,11808,0.3663446307182312
1772549984.2777991,11818,0.351346880197525
1772549985.1327853,11832,0.30220744013786316
1772549985.5563219,11839,0.38616251945495605
1772549985.8040884,11843,0.24741323292255402
1772549986.0398898,11847,0.3023829758167267
1772549987.263686,11867,0.23203350603580475
1772549987.5056562,11871,0.2808789312839508
1772549987.6256084,11873,0.25496742129325867
1772549988.8821552,11894,0.27331629395484924
1772549988.9418857,11895,0.24415507912635803
1772549989.0012589,11896,0.3981243968009949
1772549989.7915099,11910,0.33396807312965393
1772549990.0076892,11916,0.3298843502998352
1772549990.2228189,11922,0.18210631608963013
1772549990.3302996,11925,0.2977861166000366
1772549991.1918917,11949,0.26213955879211426
1772549991.2636423,11951,0.32361549139022827
1772549991.3352163,11953,0.2877013683319092
1772549992.841192,11995,0.31304872035980225
1772549993.3838692,12010,0.33608478307724
1772549994.0715406,12027,0.365610808134079
1772549994.4138741,12035,0.2890428900718689
1772549996.028015,12074,0.3054910898208618
1772549997.7120159,12115,0.35733112692832947
1772549997.9584255,12121,0.2037142813205719
1772549998.163939,12126,0.43578773736953735
1772549998.3282583,12130,0.42575281858444214
1772549999.2328563,12152,0.2898145616054535
1772549999.520631,12159,0.3977169096469879
1772549999.9724474,12170,0.3252298831939697
1772550000.4240978,12181,0.3204081654548645
1772550001.2046742,12200,0.3716976046562195
1772550003.4700022,12255,0.2788178324699402
1772550003.8405626,12264,0.2509526312351227
1772550003.9231255,12266,0.4490080773830414
1772550004.6215336,12283,0.30856040120124817
1772550006.1413822,12320,0.34305042028427124
1772550006.5931814,12331,0.32799556851387024
1772550007.7845008,12360,0.31720730662345886
1772550008.3596973,12374,0.36655914783477783
1772550008.5240362,12378,0.2589736580848694
1772550008.6883962,12382,0.29997408390045166
1772550009.223606,12395,0.3279254138469696
1772550009.3878696,12399,0.4655974507331848
